Time On Sample,Displacement Into Surface,Load On Sample,Harmonic Contact Stiffness,Harmonic Displacement,Harmonic Load
37.9,9.866720859,0.182683873,78696.97238,1.523461836,117.8100916
38,9.783875446,0.183603252,79373.61525,1.519976651,118.4943115
38.1,9.980223348,0.184506043,79735.50104,1.519541016,118.9388379
38.2,9.835887318,0.185439215,79948.50531,1.521283601,119.340871
38.3,9.851089998,0.186364976,80164.19542,1.523461842,119.7614273
38.4,9.918640828,0.187291378,80379.9483,1.528253981,120.3770072
38.5,9.682899773,0.188245408,80673.57504,1.528689604,120.805189
38.6,10.07908376,0.189156312,80909.94892,1.529996593,121.2268359
38.7,9.821736922,0.190121309,81123.69569,1.532174807,121.7013224
38.8,9.963653424,0.191060823,81123.72021,1.536531305,122.0363508
38.9,9.982590841,0.192014414,81038.71176,1.545026449,122.5664047
39,9.850712858,0.19298421,80757.01817,1.556135465,123.0147416
39.1,9.966452631,0.193940103,80574.42456,1.563977147,123.372107
39.2,9.984972286,0.194908162,80415.06013,1.570947521,123.7065893
39.3,10.04753071,0.195877686,80201.16133,1.580967439,124.2339197
39.4,10.37557199,0.196832001,80070.67504,1.587066551,124.5607777
39.5,9.936659806,0.197849227,79908.17963,1.593601227,124.8778274
39.6,10.17163483,0.198820454,79725.11429,1.600571626,125.2068636
39.7,10.47557667,0.199791302,79293.94716,1.614076757,125.6611975
39.8,10.58840276,0.200781511,79204.15885,1.617997605,125.8540427
39.9,10.79138446,0.201769912,79094.5964,1.625839297,126.3911797
40,10.48167868,0.202802025,79155.32494,1.628017504,126.7398242
40.1,10.65973074,0.203802406,79189.01195,1.630631415,127.0634144
40.2,10.82781078,0.204808608,79295.01821,1.634552269,127.5733113
40.3,10.52558098,0.20585547,79483.49679,1.634987884,127.909973
40.4,10.59228535,0.206879623,79656.19535,1.635859189,128.242277
40.5,10.88167941,0.207892036,79840.22841,1.63673052,128.5931063
